row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category
R03838,mODGGIy9JZE,2025-11-02 10:19:28,@kangharjoareksuroboyo7007,"Agenda global. Perangkap digital  apa mereka nggak ngitung resiko kalau internet dimatikan. Menuju  pengendalian total, salah satu sasaran plandemi covid adalah digitalisasi segala sektor agenda elit global.","Agenda global. Perangkap digital apa mereka nggak ngitung resiko kalau internet dimatikan. Menuju pengendalian total, salah satu sasaran plandemi covid adalah digitalisasi segala sektor agenda elit global.",Negatif,Akses teknologi dan infrastruktur; Kepercayaan terhadap regulator
R05061,gU62EuPDWaY,2026-05-09 01:15:11,@anjarbudi291,"Negaramu
   Bangi,ikrut
T,anda uangmu","Negaramu Bangi,ikrut T,anda uangmu",Netral,Tidak teridentifikasi
R03533,ebkamQER1nM,2024-09-15 06:35:53,@ainifaida8906,Itu kalo  terjadi  bencana  listrik  mati  sambungan internet  putus  spt vietnam saat kena tofan yagi. Jadi  kesulitan  transaksi. Kalo orang  tua  dah pikun atau orang didesa pelosok blm tentu paham.,Itu kalo terjadi bencana listrik mati sambungan internet putus spt vietnam saat kena tofan yagi. Jadi kesulitan transaksi. Kalo orang tua dah pikun atau orang didesa pelosok blm tentu paham.,Negatif,Akses teknologi dan infrastruktur
R02002,SxMdI5sabb0,2023-02-11 09:51:25,@zalikecik5924,"Harus pakek hp bagus, sedangkan masyarakat miskin yg hanya punya hp tulalit gimana tuh? Biasanya sih bapak² atau ibu², dg tipe kerjaan seperti ojek biasa, becak, pedagang kaki lima, dll","Harus pakek hp bagus, sedangkan masyarakat miskin yg hanya punya hp tulalit gimana tuh? Biasanya sih bapak² atau ibu², dg tipe kerjaan seperti ojek biasa, becak, pedagang kaki lima, dll",Positif,Tidak teridentifikasi
R03455,PMuEX5Qbmzo,2024-08-23 10:35:13,@JoshRafG,"Stop! jangan serang... kami tidak suka

Oke gak kalo gini?",Stop! jangan serang... kami tidak suka Oke gak kalo gini?,Netral,Tidak teridentifikasi
R03952,ebkamQER1nM,2025-11-10 13:12:30,@Perjalanan112,"Saya setuju aja ... Org awam, bukankah parkir/tol dll jg sdh digital. Cuma masalahnya gimana cari uangnya 😂😂😂","Saya setuju aja ... Org awam, bukankah parkir tol dll jg sdh digital. Cuma masalahnya gimana cari uangnya",Positif,Tidak teridentifikasi
R04321,KqjkU_AQCJE,2026-01-20 06:34:33,@ariaprasdiwati677,waduh....aku juga emak2 cash. tp alhamdulilah blm pernah ditolak.,waduh....aku juga emak2 cash. tp alhamdulilah blm pernah ditolak.,Netral,Tidak teridentifikasi
R02879,PMuEX5Qbmzo,2024-08-13 13:04:50,@whiteson6986,"Kalo dari segi Hacking 1000% lebih susah dari pada konvesional, paling dari sisi user di phising","Kalo dari segi Hacking 1000 lebih susah dari pada konvesional, paling dari sisi user di phising",Negatif,Keamanan data dan kontrol
R00733,Bn_MTSqW3bE,2022-12-16 22:45:30,@otongsurotong949,"Uang KARTAL, GIRAL, DIGITAL.. mau gak mau harus melek teknologi..
Uang digital seperlunya saja.. Teknologi nya suka error.. bisa2 duit hilang..🤣","Uang KARTAL, GIRAL, DIGITAL.. mau gak mau harus melek teknologi.. Uang digital seperlunya saja.. Teknologi nya suka error.. bisa2 duit hilang..",Negatif,Keamanan data dan kontrol; Tanggapan mendukung digitalisasi
R05189,gU62EuPDWaY,2026-05-10 01:47:46,@zefadanrey,daripada cbdc lebih baik crypto karena kalo centralnya dikelola pemerintah  hak pemerintah terlalu tinggi atas hak rakyat.,daripada cbdc lebih baik crypto karena kalo centralnya dikelola pemerintah hak pemerintah terlalu tinggi atas hak rakyat.,Positif,Tidak teridentifikasi
R01120,Bn_MTSqW3bE,2022-12-27 17:49:39,@rizkyirawan9681,Karepmu pak...arep digital.. arep 3D..arep money transparan...arep analog...selagi pean pegang jabatan disitu...ntar kalo pean pensiun juga bakal ada tu program baru lagi...hhhhhhhhhh beli lontongnpcel mbokdhe pake aplikasi sekarang,Karepmu pak...arep digital.. arep 3D..arep money transparan...arep analog...selagi pean pegang jabatan disitu...ntar kalo pean pensiun juga bakal ada tu program baru lagi...hhhhhhhhhh beli lontongnpcel mbokdhe pake aplikasi sekarang,Positif,Tidak teridentifikasi
R05286,gU62EuPDWaY,2026-05-12 12:57:10,@gayug4842,"Ah elah, internet di Indonesia aja belum rata di setiap wilayah..

Atw nggak usah jauh2..
Listrik aja masih sering mati lampu apalagi di desa, Indonesia masih jauh..","Ah elah, internet di Indonesia aja belum rata di setiap wilayah.. Atw nggak usah jauh2.. Listrik aja masih sering mati lampu apalagi di desa, Indonesia masih jauh..",Negatif,Akses teknologi dan infrastruktur
R05236,gU62EuPDWaY,2026-05-11 09:44:25,@staissitrading6675,"Basically, akuisisi negara NKRI oleh Elit Global.
Negara kita sudah dlm proses jadi budak elit global.","Basically, akuisisi negara NKRI oleh Elit Global. Negara kita sudah dlm proses jadi budak elit global.",Netral,Tidak teridentifikasi
R03326,SxMdI5sabb0,2024-08-15 06:35:26,@BrainLaught,Dan bayar Hacker Indo buat defense BDN,Dan bayar Hacker Indo buat defense BDN,Negatif,Keamanan data dan kontrol
R03979,ebkamQER1nM,2025-11-13 03:51:12,@makyelhaq92,Telat yah. Konoha tuh sibuk tengkar mulu. Negara lain udah zaman doloee...kita lihat deh adminnya😂,Telat yah. Konoha tuh sibuk tengkar mulu. Negara lain udah zaman doloee...kita lihat deh adminnya,Netral,Tidak teridentifikasi
R02142,SxMdI5sabb0,2023-02-22 11:10:31,@Tomodev10,"Kak bahas uang baru dong kak...jadi gini saya kan pengen nabung,,tapi sepertinya dalam waktu dekat indonesia kan mau mengganti uang baru,,apalagi ada rencana redenominasi pastinya akan ganti lagi uang barunya,,nah semisal tabungannya sekarang itu uang rupiah yang lama,,apakah tetap akan laku digunakan di masa mendatang jika uang sudah baru kak?","Kak bahas uang baru dong kak...jadi gini saya kan pengen nabung,,tapi sepertinya dalam waktu dekat indonesia kan mau mengganti uang baru,,apalagi ada rencana redenominasi pastinya akan ganti lagi uang barunya,,nah semisal tabungannya sekarang itu uang rupiah yang lama,,apakah tetap akan laku digunakan di masa mendatang jika uang sudah baru kak?",Netral,Tidak teridentifikasi
R03405,PMuEX5Qbmzo,2024-08-18 01:51:05,@rubijanti67,"Astaghgirullah disp2 akselerasi,manusia tdk memp kebebasan","Astaghgirullah disp2 akselerasi,manusia tdk memp kebebasan",Netral,Tidak teridentifikasi
R00719,Bn_MTSqW3bE,2022-12-16 09:20:37,@HealingTheraphy-eb9rf,YA TERJADI JUGA YANG SUDAH DI NUBUAT KAN 😶 MEMANG SUDAH NYATA JAMAN DAJJAL AKAN TIBA 😶,YA TERJADI JUGA YANG SUDAH DI NUBUAT KAN MEMANG SUDAH NYATA JAMAN DAJJAL AKAN TIBA,Negatif,Kepercayaan terhadap regulator
R03785,mODGGIy9JZE,2025-11-01 11:53:25,@esdegan7176,"APA GUNANYA COK MENDING GW HODL USDT BTC 
APA GUNANYA COK MENDING GW HODL USDT BTC 
APA GUNANYA COK MENDING GW HODL USDT BTC ",APA GUNANYA COK MENDING GW HODL USDT BTC APA GUNANYA COK MENDING GW HODL USDT BTC APA GUNANYA COK MENDING GW HODL USDT BTC,Netral,Tidak teridentifikasi
R04274,KqjkU_AQCJE,2026-01-18 23:10:37,@trondheim19,Channel ini nadanya cenderung negatif ya. Atau perasaan saya aja,Channel ini nadanya cenderung negatif ya. Atau perasaan saya aja,Netral,Tidak teridentifikasi
R01173,Bn_MTSqW3bE,2022-12-30 04:59:16,@maulanachanel7049,"Uang digital...??
Bararti di haruskan memiliki android yah....??
Sperti hal nya televisi di haruskan memiliki set top box....",Uang digital...?? Bararti di haruskan memiliki android yah....?? Sperti hal nya televisi di haruskan memiliki set top box....,Positif,Tidak teridentifikasi
R02871,PMuEX5Qbmzo,2024-08-13 12:57:12,@hamsalehalmumin433,Pi Network...  buruan Kelik petir🤭,Pi Network... buruan Kelik petir,Netral,Tidak teridentifikasi
R00330,wMPGW76Iy9A,2022-12-05 23:47:28,@sutediheriyonoBaladMaUng,"Sudah pasti, bahkan bisa GLOBAL CENTRALISM, sebab segala sesuatu pasti ada kontrolnya.
Semut, lebah punya ratu, manusia juga.","Sudah pasti, bahkan bisa GLOBAL CENTRALISM, sebab segala sesuatu pasti ada kontrolnya. Semut, lebah punya ratu, manusia juga.",Netral,Keamanan data dan kontrol
R00244,wMPGW76Iy9A,2022-12-05 13:57:00,@syafrizal2038,"Mending beli emas dan perak buat save haven menghadapi resesi panjang dan inflasi tinggi di 2023 . 
Kalau perang nuklir otomatis uang digital akan musnah",Mending beli emas dan perak buat save haven menghadapi resesi panjang dan inflasi tinggi di 2023 . Kalau perang nuklir otomatis uang digital akan musnah,Netral,Tidak teridentifikasi
R03111,PMuEX5Qbmzo,2024-08-14 00:15:29,@mansur8433,Kereen  bangettt... ada nya blockchain sangat membantu. Dan  orang katro masih gunakan konsep zaman kuno .,Kereen bangettt... ada nya blockchain sangat membantu. Dan orang katro masih gunakan konsep zaman kuno .,Positif,Tidak teridentifikasi
R01869,SxMdI5sabb0,2023-02-03 10:24:21,@NgomonginUang,"Kalau sudah linked ke KTP, bisa sih harusnya tanpa perantara (harusnya) 😁","Kalau sudah linked ke KTP, bisa sih harusnya tanpa perantara harusnya",Netral,Tidak teridentifikasi
R03998,ebkamQER1nM,2025-11-14 03:11:12,@CekTKP-y8q,Makin banyak yg berminat belajar hacker,Makin banyak yg berminat belajar hacker,Negatif,Keamanan data dan kontrol
R02421,ebkamQER1nM,2024-08-08 00:14:37,@joosthegandos,Warga konoha saja banyak pengangguran😊,Warga konoha saja banyak pengangguran,Netral,Tidak teridentifikasi
R03645,PMuEX5Qbmzo,2025-02-26 04:45:37,@hikama.f6772,"Bang, dan semuanya klo komputer di seluruh dunia 51% lalu 49% dimna? Mau tau","Bang, dan semuanya klo komputer di seluruh dunia 51 lalu 49 dimna? Mau tau",Netral,Tidak teridentifikasi
R04904,gU62EuPDWaY,2026-05-08 12:07:08,@Ismailmail-ih7fl,"Untul memberantas kejahatan semua ummat manusia di paksa masuk menggunakan duit digital. Pwpatah mengatakan kejahatan selalu saru langkah ke depan dari yg di pikirkan😅😅😅😅😅😅
   Klu di liat2 emang bgs tp klu di bahas tuntas ga ada bedanya krn semua transaksi py jejak.. yg masalah itu bgmn pihak2 bank2 itu tau orng2 ini melakukan transaksi normal atau jahat.",Untul memberantas kejahatan semua ummat manusia di paksa masuk menggunakan duit digital. Pwpatah mengatakan kejahatan selalu saru langkah ke depan dari yg di pikirkan Klu di liat2 emang bgs tp klu di bahas tuntas ga ada bedanya krn semua transaksi py jejak.. yg masalah itu bgmn pihak2 bank2 itu tau orng2 ini melakukan transaksi normal atau jahat.,Netral,Tidak teridentifikasi
R00772,Bn_MTSqW3bE,2022-12-18 06:17:54,@nadiyoutube9847,Sekarang saja kita sudah di bodohi oleh uang kertas. Sekarang mau tambah di bodohi lagi dengan uang angin. Alias uang yg di ketik. Sudahlah tidak akan adil dunia ini jika tidak menggunakan uang asli alias uang emas,Sekarang saja kita sudah di bodohi oleh uang kertas. Sekarang mau tambah di bodohi lagi dengan uang angin. Alias uang yg di ketik. Sudahlah tidak akan adil dunia ini jika tidak menggunakan uang asli alias uang emas,Netral,Tidak teridentifikasi
R02226,qGc7rlA2omI,2023-03-30 02:55:55,@xhchannel8366,Hail The power of ngarang,Hail The power of ngarang,Netral,Tidak teridentifikasi
R01796,SxMdI5sabb0,2023-02-01 04:02:07,@jowochek3626,La ini lo ...yang aku tunggu* dari uang digital.semoga bisa membantu masyarakat dengan aman,La ini lo ...yang aku tunggu dari uang digital.semoga bisa membantu masyarakat dengan aman,Positif,Tidak teridentifikasi
R01750,SxMdI5sabb0,2023-01-30 23:12:34,@timurlink9332,Ikut ikutan....biar gak dibilang tak sekolah..,Ikut ikutan....biar gak dibilang tak sekolah..,Netral,Tidak teridentifikasi
R05138,gU62EuPDWaY,2026-05-09 12:38:10,@akmadsanusi5118,"99.99% Pasti diGunakan Untuk Menekan Publik Agar Mau Menuruti Kehendak Elite Global...
Sementara Pemerintahan Anda Sudah diKuasai Oleh Mereka Sejak Lama...
DiRing 1 Intelejen Mereka Menyamar Sebagai NGO Lingkungan...dan Lembaga Think Thank/Lembaga Survei...",99.99 Pasti diGunakan Untuk Menekan Publik Agar Mau Menuruti Kehendak Elite Global... Sementara Pemerintahan Anda Sudah diKuasai Oleh Mereka Sejak Lama... DiRing 1 Intelejen Mereka Menyamar Sebagai NGO Lingkungan...dan Lembaga Think Thank Lembaga Survei...,Negatif,Kepercayaan terhadap regulator
R03157,PMuEX5Qbmzo,2024-08-14 03:02:06,@Tapakkilatmalang,"Mungkin di era sekarang belum bisa diimplementasikan karena generasi lama yanng masih belum melek  teknologi, tapi ketika generasi lama menghilang, mungkin CBDC Akan banyak di gunakan oleh generasi millenial ke atas.","Mungkin di era sekarang belum bisa diimplementasikan karena generasi lama yanng masih belum melek teknologi, tapi ketika generasi lama menghilang, mungkin CBDC Akan banyak di gunakan oleh generasi millenial ke atas.",Netral,Tidak teridentifikasi
R00513,wMPGW76Iy9A,2022-12-08 09:49:53,@botscreen5864,"Setuju..
User crypto juga tau mana alat pembayaran yang sah di negri ini tanpa harus takut tergantikan oleh mata uang lain",Setuju.. User crypto juga tau mana alat pembayaran yang sah di negri ini tanpa harus takut tergantikan oleh mata uang lain,Negatif,Tidak teridentifikasi
R04656,gU62EuPDWaY,2026-05-08 07:02:11,@sabarudinnurse9242,"apapun yang namanya digital ,kembali lagi kontrolnya atau nyawanya hanya di listrik, listrik mati uang digitalmu tidak ada artinya tidak berharga . 😁","apapun yang namanya digital ,kembali lagi kontrolnya atau nyawanya hanya di listrik, listrik mati uang digitalmu tidak ada artinya tidak berharga .",Negatif,Akses teknologi dan infrastruktur; Keamanan data dan kontrol
R01385,SxMdI5sabb0,2023-01-29 07:55:22,@delanoirawadi6951,"ah elah kayak baru kenal pemerintah indo aja min. Buat proyek lah min, modelan e-ktp kan habis triliunan endingnya tetep fotokopi juga","ah elah kayak baru kenal pemerintah indo aja min. Buat proyek lah min, modelan e ktp kan habis triliunan endingnya tetep fotokopi juga",Netral,Tidak teridentifikasi
R01982,SxMdI5sabb0,2023-02-10 05:20:11,@NgomonginUang,"Semoga nantinya, kondisi tersebut udah teratasi sebelum realisasi cbdc ini jalan 😇","Semoga nantinya, kondisi tersebut udah teratasi sebelum realisasi cbdc ini jalan",Netral,Tidak teridentifikasi
R03175,PMuEX5Qbmzo,2024-08-14 04:34:02,@retnaningtyasnicharee7336,"CBDC gx perlu bank² , langsung sama bank pusat. Sebetulnya itu yg paling meragukan dan bisa mengganggu privasi.","CBDC gx perlu bank² , langsung sama bank pusat. Sebetulnya itu yg paling meragukan dan bisa mengganggu privasi.",Netral,Tanggapan mendukung digitalisasi
R02912,PMuEX5Qbmzo,2024-08-13 13:46:15,@Dr.Supiadin,"Nanti grab your sate, bakso, nasi Padang dll bang","Nanti grab your sate, bakso, nasi Padang dll bang",Netral,Tidak teridentifikasi
R03732,mODGGIy9JZE,2025-11-01 06:45:39,@winduariyanto,kuda troyanya btc sih ini...,kuda troyanya btc sih ini...,Netral,Tidak teridentifikasi
R00033,YLq9NVWk23U,2022-12-01 01:33:20,@andisetia9905,Majulah indonesiaku bangkok dan kuwat lah negriku trcinta,Majulah indonesiaku bangkok dan kuwat lah negriku trcinta,Netral,Tidak teridentifikasi
R00994,Bn_MTSqW3bE,2022-12-23 02:26:40,@wisnuwijayandaru7278,Sudah siap kalo ada cyber attack?,Sudah siap kalo ada cyber attack?,Netral,Keamanan data dan kontrol
R01731,SxMdI5sabb0,2023-01-30 16:06:57,@shafirizaldi5139,rupiah digital bisa dicetak atau ada limitnya kayak bitcoin ?,rupiah digital bisa dicetak atau ada limitnya kayak bitcoin ?,Netral,Tidak teridentifikasi
R04523,gU62EuPDWaY,2026-05-08 05:56:52,@shoguntoranaga-i3t,pada akhir nya semua akan jadi orang kaya..,pada akhir nya semua akan jadi orang kaya..,Netral,Tidak teridentifikasi
R02345,wMPGW76Iy9A,2024-01-13 12:36:55,@Jarkasi2025,Coin elektronik video digital Jarkasi also tahun 2020 kali tehologi satelit Jarkasi also tahun,Coin elektronik video digital Jarkasi also tahun 2020 kali tehologi satelit Jarkasi also tahun,Netral,Tidak teridentifikasi
R04967,gU62EuPDWaY,2026-05-08 14:03:14,@anjartoxz5416,Boss darling udah ngebedah bobrok nya uang digital ini tapi sayang YouTube nya di bredel,Boss darling udah ngebedah bobrok nya uang digital ini tapi sayang YouTube nya di bredel,Netral,Tidak teridentifikasi
R04969,gU62EuPDWaY,2026-05-08 14:10:23,@kujunvevokujun2639,BTC adalah uang masadepan.,BTC adalah uang masadepan.,Netral,Tidak teridentifikasi
R04279,KqjkU_AQCJE,2026-01-19 00:42:30,@kokstikerkuneberantakan,"Yup Sy semenjak d rmh selalu pake tunai...duit lebih semua dialokasikan ke antam/ubs/emas perhiasan, di rek cuman buat sehari2","Yup Sy semenjak d rmh selalu pake tunai...duit lebih semua dialokasikan ke antam ubs emas perhiasan, di rek cuman buat sehari2",Netral,Tidak teridentifikasi
R03822,mODGGIy9JZE,2025-11-01 21:47:13,@simonchannel578,Kemajuan zaman indonesia  terus maju...,Kemajuan zaman indonesia terus maju...,Positif,Tidak teridentifikasi
R03890,mODGGIy9JZE,2025-11-03 08:37:01,@pick-upartist8268,u own nothing but u would be happy.,u own nothing but u would be happy.,Netral,Tidak teridentifikasi
R01285,SxMdI5sabb0,2023-01-29 05:54:31,@US.MC736,"kami akan memberi pinjaman 200 triliun usd, utk indo dlm rangka mendukung uang digital","kami akan memberi pinjaman 200 triliun usd, utk indo dlm rangka mendukung uang digital",Positif,Tanggapan mendukung digitalisasi
R01948,SxMdI5sabb0,2023-02-08 03:15:38,@christiandomanungkalit9836,DIMALAYSIA SEGALA BANTUAN PEMERINTAH LANGSUNG MASUK KE BANK MASING MASING. MASALAHNYA DI INDONESIA BELUM 100% RAKYATNYA PUNYA AKAUN BANK AKIBAT RIBETNYA PERATURAN BANK DAN CUKAI BAGI  PARA NASABAH.,DIMALAYSIA SEGALA BANTUAN PEMERINTAH LANGSUNG MASUK KE BANK MASING MASING. MASALAHNYA DI INDONESIA BELUM 100 RAKYATNYA PUNYA AKAUN BANK AKIBAT RIBETNYA PERATURAN BANK DAN CUKAI BAGI PARA NASABAH.,Netral,Tidak teridentifikasi
R05085,gU62EuPDWaY,2026-05-09 04:30:46,@AanBudi-g6g7u,"@LuminariesCivitas9nlah kok aku jarang bawa cash dan ok aja.. atau emang beda aja tempat kita belanja nya.. kalo spesifik ke lamandau sih aku belum pernah kesana,","kok aku jarang bawa cash dan ok aja.. atau emang beda aja tempat kita belanja nya.. kalo spesifik ke lamandau sih aku belum pernah kesana,",Netral,Tidak teridentifikasi
R03521,SxMdI5sabb0,2024-09-09 00:11:52,@NgomonginUang,Bisa cek ke video Ngomu lainnya ya yang bahas mengenai Bank Indonesia 😁,Bisa cek ke video Ngomu lainnya ya yang bahas mengenai Bank Indonesia,Netral,Tidak teridentifikasi
R04722,gU62EuPDWaY,2026-05-08 08:05:01,@AlgoNudger,"7:15 7:45 8:15 8:22 maaf, sedikit koreksi,

mBridge *(dibaca: em brij).*

Bukan, mBright *(dibaca: em brait).* 😅","7 15 7 45 8 15 8 22 maaf, sedikit koreksi, mBridge dibaca em brij . Bukan, mBright dibaca em brait .",Netral,Tidak teridentifikasi
R01068,Bn_MTSqW3bE,2022-12-25 04:23:45,@616dora,konon nya mau pake  hape sementara  jaringan data seluler belum me menenuhi  ..  sering lelet 😂😂,konon nya mau pake hape sementara jaringan data seluler belum me menenuhi .. sering lelet,Netral,Tidak teridentifikasi
R03897,mODGGIy9JZE,2025-11-03 15:01:23,@RandyRandy-u8h,New World Order (TOTAL CONTROL) udah mulai berjalan,New World Order TOTAL CONTROL udah mulai berjalan,Negatif,Tidak teridentifikasi
R02738,ebkamQER1nM,2024-08-09 17:07:43,@dahendful,"Akal2an ., pasti akan terjadi inflasi..","Akal2an ., pasti akan terjadi inflasi..",Netral,Tidak teridentifikasi
R00926,Bn_MTSqW3bE,2022-12-21 14:52:13,@ismayabadranaya6752,Kalo mau digital2an perbaiki dulu sinyalnya. Kaya tv digital😁😁😁 masarakat d duruh pke tv digital tpi gk ada sinyal😂😂😂😅😅😅😁😁,Kalo mau digital2an perbaiki dulu sinyalnya. Kaya tv digital masarakat d duruh pke tv digital tpi gk ada sinyal,Netral,Tidak teridentifikasi
R00968,Bn_MTSqW3bE,2022-12-22 16:20:56,@A.k.a_iman,Data NIK ktp aja masih bisa bocor apa lagi ini wkwkwk negara lawak,Data NIK ktp aja masih bisa bocor apa lagi ini wkwkwk negara lawak,Netral,Keamanan data dan kontrol
R01302,SxMdI5sabb0,2023-01-29 06:17:31,@hansamaru4450,"Sip semoga sukses.. true story, di depok jabar aja ada lho orang yg gak punya rekening bank.. susah gw transaksi sama dia mesti ambil cash dlu di atm 😅","Sip semoga sukses.. true story, di depok jabar aja ada lho orang yg gak punya rekening bank.. susah gw transaksi sama dia mesti ambil cash dlu di atm",Negatif,Tidak teridentifikasi
R03054,PMuEX5Qbmzo,2024-08-13 17:35:05,@zaywijayatrader,"Sayang nya tidak ada opsi kita mau join atau nolak join sih ya . This is New world order , semakin nyata sistem Dajjal yang sudah berjalan 😂😂","Sayang nya tidak ada opsi kita mau join atau nolak join sih ya . This is New world order , semakin nyata sistem Dajjal yang sudah berjalan",Negatif,Kepercayaan terhadap regulator
R03233,PMuEX5Qbmzo,2024-08-14 09:48:01,@black-hole78,saya mendukung cbdc karena dengan adanya fitur lihat isi saldo orang lain bisa memudahkan kita buat pinjam dulu seratus,saya mendukung cbdc karena dengan adanya fitur lihat isi saldo orang lain bisa memudahkan kita buat pinjam dulu seratus,Positif,Tanggapan mendukung digitalisasi
R01975,SxMdI5sabb0,2023-02-09 10:05:06,@NgomonginUang,Terima kasih sumbang aspirasinya 😎👍,Terima kasih sumbang aspirasinya,Netral,Tidak teridentifikasi
R01788,SxMdI5sabb0,2023-01-31 18:59:29,@fahmiagussfa,Astonishing Scoop percuma mimin nya pro BI WB The Fed.. udah biasa disuapin sama dosennya di kampus.. gak belajar dari cina yang akhirnya pake 2 mata uang remimbi dan yuan.. kok bisa ya rusia printing duit buat perang dan amerika printing duit suka2.. indonesia mesti ngutang dulu baru diprinting duitnya wkwkwk...,Astonishing Scoop percuma mimin nya pro BI WB The Fed.. udah biasa disuapin sama dosennya di kampus.. gak belajar dari cina yang akhirnya pake 2 mata uang remimbi dan yuan.. kok bisa ya rusia printing duit buat perang dan amerika printing duit suka2.. indonesia mesti ngutang dulu baru diprinting duitnya wkwkwk...,Netral,Tidak teridentifikasi
R02137,SxMdI5sabb0,2023-02-22 01:47:11,@NgomonginUang,"Setuju 👍
Terima kasih sharing opini nya 🫡
Btw, join telegram Ngomu yuk disini https://t.me/ngomongin_uang","Setuju Terima kasih sharing opini nya Btw, join telegram Ngomu yuk disini",Positif,Tidak teridentifikasi
R01142,Bn_MTSqW3bE,2022-12-29 01:39:25,@thiojie6986,"hahahaaa...
perampokan rakyat kecil2an",hahahaaa... perampokan rakyat kecil2an,Netral,Tidak teridentifikasi
R02117,SxMdI5sabb0,2023-02-19 11:48:15,@NgomonginUang,"Stay tune 😅 Sambil nunggu, tonton lagi yuk konten Ngomu yang bahas ini","Stay tune Sambil nunggu, tonton lagi yuk konten Ngomu yang bahas ini",Netral,Tidak teridentifikasi
R04309,KqjkU_AQCJE,2026-01-19 23:54:29,@anaksulung9242,gak bisa bos harus ikut sistem secara paksa karena negara kita gak bisa nyetak sembarangan uang kertas,gak bisa bos harus ikut sistem secara paksa karena negara kita gak bisa nyetak sembarangan uang kertas,Netral,Tidak teridentifikasi
R03362,ebkamQER1nM,2024-08-16 02:42:45,@satubuana9875,Apa nanti akan ada Kondom digital?,Apa nanti akan ada Kondom digital?,Netral,Tidak teridentifikasi
R00431,bEY5w3D9Zto,2022-12-06 13:36:22,@karnadikarnadi979,Untuk install aplikasi digital rupiah apa harus deposit,Untuk install aplikasi digital rupiah apa harus deposit,Netral,Tidak teridentifikasi
R02433,ebkamQER1nM,2024-08-08 00:43:24,@Bit-King,"uang digital persis BTC bang, cuman CBDC stable coin","uang digital persis BTC bang, cuman CBDC stable coin",Netral,Tidak teridentifikasi
R04345,KqjkU_AQCJE,2026-01-21 23:57:24,@aldiedi633,"Sudah jauh ada di pikiranku dari pertama dianjurkan menggunakan uang digital
karena kita juga pernah mengalami saat jaringan terganggu tidak ada yang bisa dilakukan hanya bisa mennggu di bank atau tempat lainnya yang menggunakan pembayaran sistem tersebut",Sudah jauh ada di pikiranku dari pertama dianjurkan menggunakan uang digital karena kita juga pernah mengalami saat jaringan terganggu tidak ada yang bisa dilakukan hanya bisa mennggu di bank atau tempat lainnya yang menggunakan pembayaran sistem tersebut,Netral,Tidak teridentifikasi
R01580,SxMdI5sabb0,2023-01-30 02:06:33,@garderpra,@screenshot586 kripto xrp berangkat dari value mana? kok bernilai?,kripto xrp berangkat dari value mana? kok bernilai?,Netral,Tidak teridentifikasi
R02024,SxMdI5sabb0,2023-02-12 13:16:17,@khairulhadi2693,"Andai bisa sebaiknya digit semua recehan uang Indonesia dipangkas tiga angka kosongnya, namun gambar sama mengingat pada jangka panjang lambat lain inflasi akan terus terjadi.","Andai bisa sebaiknya digit semua recehan uang Indonesia dipangkas tiga angka kosongnya, namun gambar sama mengingat pada jangka panjang lambat lain inflasi akan terus terjadi.",Netral,Tidak teridentifikasi
R03867,mODGGIy9JZE,2025-11-02 14:34:38,@gandoslegi,Enak jaman bayar pakai uang tunai,Enak jaman bayar pakai uang tunai,Positif,Kebutuhan terhadap uang tunai
R01507,SxMdI5sabb0,2023-01-29 18:01:22,@ricochen7297,"Okay dalam hal ini cukup penting sih soalnya untuk mengatur keuangan di masa depan lebih mudah di jangkau, tapi... Ya masyarkat awam masih banyak banget loh di negri ini, baca dan menulis aj masih susah, pendidikan belum memadai juga di setiap daerah/daerah terpencil","Okay dalam hal ini cukup penting sih soalnya untuk mengatur keuangan di masa depan lebih mudah di jangkau, tapi... Ya masyarkat awam masih banyak banget loh di negri ini, baca dan menulis aj masih susah, pendidikan belum memadai juga di setiap daerah daerah terpencil",Positif,Tidak teridentifikasi
R01504,SxMdI5sabb0,2023-01-29 17:37:27,@IndraNB02,Apakah saham bank akan turun? Hehehehe,Apakah saham bank akan turun? Hehehehe,Netral,Tidak teridentifikasi
R03574,PMuEX5Qbmzo,2024-10-20 10:44:17,@juanjnet6431,Sepertinya inilah proyek PI Network ❤ π,Sepertinya inilah proyek PI Network π,Netral,Tidak teridentifikasi
R00401,wMPGW76Iy9A,2022-12-06 08:04:58,@abriza26,"Minimal paham arti ""keadilan sosial bagi SELURUH rakyat indonesia""",Minimal paham arti keadilan sosial bagi SELURUH rakyat indonesia,Netral,Tidak teridentifikasi
R04455,gU62EuPDWaY,2026-05-08 05:19:45,@GalaXinnzeo,bagus di terapkan di indo biar ga ada koruptor yang lolos,bagus di terapkan di indo biar ga ada koruptor yang lolos,Positif,Kepercayaan terhadap regulator
R00495,wMPGW76Iy9A,2022-12-08 00:39:46,@putrapranata7564,"uang digital terancam di sotdown,  hilang dan lenyap sekejap,  jgn nyimpan uang digital dalam jumlah banyak...","uang digital terancam di sotdown, hilang dan lenyap sekejap, jgn nyimpan uang digital dalam jumlah banyak...",Negatif,Keamanan data dan kontrol
R00830,Bn_MTSqW3bE,2022-12-19 10:06:34,@sayaferdyjambo6892,"@juzthuda7743 sama aja kaya atm ,bocorrrrr ogah","sama aja kaya atm ,bocorrrrr ogah",Netral,Tidak teridentifikasi
